"Variety","Base.Price.Per.Ton","Brix.Code","Tons","Year","District","District_Number","Type"
"zinfandel",2600,25400,29.3,2016,"DISTRICT 3",3,"red"
"zinfandel",2614.09,100,49.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2617.28,100,32.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2625,100,56.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2626,20800,29.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2650,100,150.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2650,25400,9.3,2016,"DISTRICT 3",3,"red"
"zinfandel",2650,60485,36.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2652.25,100,39.2,2016,"DISTRICT 3",3,"red"
"zinfandel",2653.02,100,13.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2660.82,13600,1,2016,"DISTRICT 3",3,"red"
"zinfandel",2665,100,14.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2668.55,100,86.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2669.63,100,69.2,2016,"DISTRICT 3",3,"red"
"zinfandel",2671.71,24800,25.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2675,100,25.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2681.29,17600,3.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2683.41,20800,33.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2684.37,100,13.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2700,100,332,2016,"DISTRICT 3",3,"red"
"zinfandel",2700,17200,5.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2700,25400,12.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2705.3,100,37.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2708,100,54.8,2016,"DISTRICT 3",3,"red"
"zinfandel",2710,100,54,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,100,159.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,20800,53.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,24500,40.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,59700,9.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,60909,1.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2710.24,67952,6.8,2016,"DISTRICT 3",3,"red"
"zinfandel",2711.07,100,350.2,2016,"DISTRICT 3",3,"red"
"zinfandel",2711.07,24500,35.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2712,100,0.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2712,24800,4.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2712.65,100,41.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2713,24800,3.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2720,100,20.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2725,13600,4.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2740,100,12.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2750,100,339.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2750,13800,8.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2750,24500,146.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2750,67967,12.8,2016,"DISTRICT 3",3,"red"
"zinfandel",2758.34,100,27.3,2016,"DISTRICT 3",3,"red"
"zinfandel",2775,100,28.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2800,100,281.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2800,24500,5.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2800,25400,2,2016,"DISTRICT 3",3,"red"
"zinfandel",2800,26700,5.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2806.65,100,24.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2815.14,100,3.2,2016,"DISTRICT 3",3,"red"
"zinfandel",2825,100,4.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2846.62,100,58.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2850,100,30.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2850,21200,5,2016,"DISTRICT 3",3,"red"
"zinfandel",2855.5,100,37.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2864,100,2.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2864.43,100,51.8,2016,"DISTRICT 3",3,"red"
"zinfandel",2865,100,21.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2870.74,100,0.8,2016,"DISTRICT 3",3,"red"
"zinfandel",2873.73,100,26.2,2016,"DISTRICT 3",3,"red"
"zinfandel",2884,25400,5.5,2016,"DISTRICT 3",3,"red"
"zinfandel",2893.33,100,1461.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2900,100,148.4,2016,"DISTRICT 3",3,"red"
"zinfandel",2900,25100,12.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2950,100,7.3,2016,"DISTRICT 3",3,"red"
"zinfandel",2959,100,5.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2970.52,100,128.6,2016,"DISTRICT 3",3,"red"
"zinfandel",2981,100,12.7,2016,"DISTRICT 3",3,"red"
"zinfandel",2981.26,100,11.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2981.26,24500,4.9,2016,"DISTRICT 3",3,"red"
"zinfandel",2982,100,6.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2982.18,17800,5.1,2016,"DISTRICT 3",3,"red"
"zinfandel",2982.42,100,4,2016,"DISTRICT 3",3,"red"
"zinfandel",2983.92,100,43.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,100,429.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,16300,3.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,21200,2.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,21500,0.6,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,21600,2.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,24500,3.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,24600,11.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,24800,3.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,25100,29.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,25400,36.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,31150,5.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3000,40050,3,2016,"DISTRICT 3",3,"red"
"zinfandel",3006.26,100,24.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3051.73,100,10.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3097.02,28100,42.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3114.13,24800,2.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3150,100,24.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3150,25100,4.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3150,25400,7.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3162,100,14,2016,"DISTRICT 3",3,"red"
"zinfandel",3200,100,98.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3200,24800,3,2016,"DISTRICT 3",3,"red"
"zinfandel",3200,25300,3.5,2016,"DISTRICT 3",3,"red"
"zinfandel",3202.36,25100,5.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3207.39,100,49.6,2016,"DISTRICT 3",3,"red"
"zinfandel",3250,100,28.3,2016,"DISTRICT 3",3,"red"
"zinfandel",3252,100,16.6,2016,"DISTRICT 3",3,"red"
"zinfandel",3255,17600,0.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3264,100,7.5,2016,"DISTRICT 3",3,"red"
"zinfandel",3285,100,11.4,2016,"DISTRICT 3",3,"red"
"zinfandel",3296,100,25.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3300,100,67.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3300,24500,12.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3321.8,100,10.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3325,100,5.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3333,25400,5.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3348.11,100,157,2016,"DISTRICT 3",3,"red"
"zinfandel",3350,100,12.3,2016,"DISTRICT 3",3,"red"
"zinfandel",3387.8,17800,4.3,2016,"DISTRICT 3",3,"red"
"zinfandel",3390.81,100,21.3,2016,"DISTRICT 3",3,"red"
"zinfandel",3395.87,100,9.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3400,100,37,2016,"DISTRICT 3",3,"red"
"zinfandel",3403.96,20800,129.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3429,100,5.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3475,100,12.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3500,100,85.5,2016,"DISTRICT 3",3,"red"
"zinfandel",3500,17400,7.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3500,17800,2,2016,"DISTRICT 3",3,"red"
"zinfandel",3500,25400,32.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3600,100,12.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3600,14100,1.1,2016,"DISTRICT 3",3,"red"
"zinfandel",3600,25400,2.2,2016,"DISTRICT 3",3,"red"
"zinfandel",3600,60909,1,2016,"DISTRICT 3",3,"red"
"zinfandel",3602,100,3.3,2016,"DISTRICT 3",3,"red"
"zinfandel",3605.72,100,3.4,2016,"DISTRICT 3",3,"red"
"zinfandel",3650,100,35.6,2016,"DISTRICT 3",3,"red"
"zinfandel",3659.94,100,20.4,2016,"DISTRICT 3",3,"red"
"zinfandel",3700,100,78.6,2016,"DISTRICT 3",3,"red"
"zinfandel",3700,25300,8.4,2016,"DISTRICT 3",3,"red"
"zinfandel",3800,100,47.5,2016,"DISTRICT 3",3,"red"
"zinfandel",3800,24800,1.5,2016,"DISTRICT 3",3,"red"
"zinfandel",3800,25300,1.8,2016,"DISTRICT 3",3,"red"
"zinfandel",3850,100,36.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3850,24500,2.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3933.22,100,5.7,2016,"DISTRICT 3",3,"red"
"zinfandel",3950,100,47.4,2016,"DISTRICT 3",3,"red"
"zinfandel",3999.86,100,13.9,2016,"DISTRICT 3",3,"red"
"zinfandel",3999.92,100,23.6,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,100,125.7,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,17600,1.3,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,24500,2,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,24600,15.3,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,24800,10.8,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,25300,27.2,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,25400,6.4,2016,"DISTRICT 3",3,"red"
"zinfandel",4000,27800,3.1,2016,"DISTRICT 3",3,"red"
"zinfandel",4074.1,24800,21.9,2016,"DISTRICT 3",3,"red"
"zinfandel",4100,100,3.9,2016,"DISTRICT 3",3,"red"
"zinfandel",4200,100,58.9,2016,"DISTRICT 3",3,"red"
"zinfandel",4200,25400,1.4,2016,"DISTRICT 3",3,"red"
"zinfandel",4250,100,18.1,2016,"DISTRICT 3",3,"red"
"zinfandel",4300,100,52.5,2016,"DISTRICT 3",3,"red"
"zinfandel",4305,100,53,2016,"DISTRICT 3",3,"red"
"zinfandel",4336.38,100,6.2,2016,"DISTRICT 3",3,"red"
"zinfandel",4350,100,90.1,2016,"DISTRICT 3",3,"red"
"zinfandel",4370.69,24800,1.2,2016,"DISTRICT 3",3,"red"
"zinfandel",4374.25,100,23,2016,"DISTRICT 3",3,"red"
"zinfandel",4400,100,19,2016,"DISTRICT 3",3,"red"
"zinfandel",4499.97,100,30.8,2016,"DISTRICT 3",3,"red"
"zinfandel",4500,100,23.3,2016,"DISTRICT 3",3,"red"
"zinfandel",4500,24500,1.9,2016,"DISTRICT 3",3,"red"
"zinfandel",4530.63,100,5.8,2016,"DISTRICT 3",3,"red"
"zinfandel",4600,25400,7.7,2016,"DISTRICT 3",3,"red"
"zinfandel",4682.08,24800,1.7,2016,"DISTRICT 3",3,"red"
"zinfandel",4700,100,3.4,2016,"DISTRICT 3",3,"red"
"zinfandel",4750,100,2.3,2016,"DISTRICT 3",3,"red"
"zinfandel",4816.25,24500,23.3,2016,"DISTRICT 3",3,"red"
"zinfandel",4900,24500,7.5,2016,"DISTRICT 3",3,"red"
"zinfandel",5000,100,31.1,2016,"DISTRICT 3",3,"red"
"zinfandel",5200,100,10.1,2016,"DISTRICT 3",3,"red"
"zinfandel",5200,25400,8.8,2016,"DISTRICT 3",3,"red"
"zinfandel",5250,100,5.2,2016,"DISTRICT 3",3,"red"
"zinfandel",5500,100,17,2016,"DISTRICT 3",3,"red"
"zinfandel",5500,25400,5,2016,"DISTRICT 3",3,"red"
"zinfandel",6000,100,3,2016,"DISTRICT 3",3,"red"
